reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
65b22f59-ba93-4b7b-8015-bb7516cdd11a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,18.4.1.285,2020-03-25 22:48:56,,,18.4.1.285
70f1bc6a-2f08-4510-9d0f-97d9ba6e6da0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Es bueno lo malo es que en algunas cosas toca paga,3,0,18.4.1.285,2020-03-23 03:31:35,,,18.4.1.285
22eaaccb-84bd-468b-a9ae-0179577fee83,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fantastic,5,0,18.4.1.285,2020-03-23 02:45:03,,,18.4.1.285
81b6f606-2b00-4873-883d-a90b1ab30f20,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like this app. It's very good for me. I can learn everytime when i'm free. I'm not good English but it will be fine one days.,5,1,,2020-03-22 22:58:40,,,
3786e9f1-ef09-470c-9573-9f1fc7446fbd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This a good,5,0,18.4.1.285,2020-03-19 21:56:02,,,18.4.1.285
71ad80c6-156a-4f9e-92d1-9fa7850ae9ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Super,5,0,,2020-03-18 21:25:17,,,
a62898b6-0d67-49d6-8d86-f9fa48e0650a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wooooooow it's very good i wanna learn English,5,0,18.2.0.277,2020-03-18 04:02:21,,,18.2.0.277
a4643f57-6092-418f-8b86-0f894258da50,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Should have a report function for each activity. eg, I can't discriminate the letter I and l in some activities.",4,0,18.3.1.280,2020-03-16 03:57:42,,,18.3.1.280
1431e7ef-1cb1-4fb4-a0b6-b0736f3c204d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its a good app. My experiace was excellat.,4,0,18.3.1.280,2020-03-09 13:12:59,,,18.3.1.280
bcd314dc-a976-49f0-aa68-ed4746be691d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome ❤️,5,0,18.3.1.280,2020-03-07 02:03:30,,,18.3.1.280
bbe4bfe9-8428-4cf6-9498-6b78f628c937,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I really like this app,5,0,18.3.1.280,2020-03-05 06:28:54,,,18.3.1.280
ffc7da8e-b392-47b3-b04c-ac67c20ac2a2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good,3,0,18.2.0.277,2020-02-29 21:24:01,,,18.2.0.277
324b96e8-62b5-4511-876e-f50cad872a34,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wery good!,5,3,18.2.0.277,2020-02-20 06:51:36,,,18.2.0.277
e5b4ad03-4c52-4c0d-b053-4b5c92c5c949,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,when i get my degree from you. how can the other firm admission my degree and believe that i get this degree from you by my effort ?.,5,1,,2020-02-17 17:42:40,,,
636f1f8c-fadf-4d0a-854d-39c78acfa98f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great,5,0,14.2.0.240,2020-02-17 13:12:47,,,14.2.0.240
529a5584-6669-4af1-815f-6291f72ae268,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lo único que me molesta, es el hecho que constantemente ofrezca su versión premium y que esté cambie el curso que ya se tenía personalizado, del resto, super!",4,2,18.2.0.277,2020-01-31 19:17:50,"Valentina
Nos esforzamos cada vez más para proporcionar un servicio de calidad a un precio asequible. Por supuesto, puede utilizar nuestro libre, en el idioma que prefiera.
Si usted tiene alguna pregunta póngase en contacto con nosotros por team@busuu.com",2020-02-02 18:07:43,18.2.0.277
b268d955-2a04-49bc-9219-498918c7b1ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good,5,0,18.0.0.275,2020-01-27 07:21:45,,,18.0.0.275
8e0612b2-04d6-4c7a-a418-9d255c6a3795,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Superb app,5,0,,2020-01-25 23:31:38,,,
34ba845f-8368-42f6-be6b-3a0ac659c9d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing,5,0,18.0.0.275,2020-01-16 02:40:32,,,18.0.0.275
c7513060-0645-4286-a7d8-ebadeabffecf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing app.,5,0,18.0.0.275,2020-01-04 13:24:58,,,18.0.0.275
caa2f8a0-a84a-4878-a421-1942b48fa12f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's an excellent App.,5,0,18.0.0.275,2019-12-28 02:25:29,,,18.0.0.275
21580286-6975-4a14-90fe-a3dc9c331d91,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app,5,0,18.0.0.275,2019-12-27 06:59:10,,,18.0.0.275
f86614d3-8e5d-4400-9bf1-b9fc132ec99d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,4,0,17.12.0.273,2019-12-22 15:34:41,"Hello Keerthi 

Thanks a lot for your feedback!

We're grateful for all the feedback that we receive, and this motivates us to continue working hard to improve our products.

All the best,

Debora",2019-12-22 18:41:40,17.12.0.273
f9f2e97e-b9cd-4e8f-9e62-aa73b9f584c7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,That is very good,5,0,18.0.0.275,2019-12-21 18:36:39,,,18.0.0.275
0733c03f-40ee-4965-ab62-18713a754bb9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazingl application, organized and usuful content",5,1,17.12.0.273,2019-12-20 12:22:14,,,17.12.0.273
656b5a82-b6b8-4dba-816c-34372c1d495d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nyc app.,5,0,17.12.0.273,2019-12-13 23:00:22,,,17.12.0.273
4a2198db-9478-46c0-84d1-2df3d920150a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice !,4,0,17.12.0.273,2019-12-13 06:49:42,"Diego
Brilliant! We are so glad to have you on board :)   Debora",2019-12-14 17:52:54,17.12.0.273
280e799e-6c75-4dd2-ba16-cb39b306902f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,All great!,5,0,17.10.1.270,2019-12-05 12:00:30,,,17.10.1.270
e9f14952-2633-402a-85b9-2acd7ba4068a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,actually this program is very helpful for learning English and also it is very comfortable because it can be used everywhere you are,5,1,17.12.0.273,2019-12-05 02:36:26,,,17.12.0.273
d954ea39-99f0-49f4-9b2f-5643b7c2d99e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not bad,5,0,17.12.0.273,2019-12-04 14:41:32,,,17.12.0.273
321c6591-b22a-4daf-a104-2e7624b36424,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Among many of English apps it is one of the best literally . It is interesting , contains many modern English articles , easy to use and see own progress. Every week I try find something new but this app in my phone on permanent basis like a year...thanks a lot",5,16,17.12.0.273,2019-12-01 02:02:45,,,17.12.0.273
4045122b-9737-4851-91b4-8e39468f0904,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,4,1,17.10.1.270,2019-11-30 12:24:02,"Mehdi 


We really appreciate the feedback ! 
Hope you continue to enjoy learning with us! If you need contact us: team@busuu.com",2019-12-02 18:14:57,17.10.1.270
d225173d-7aa7-4565-b05f-0761392a906c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a great app to learn english you can learn from the basic through chapters,4,0,17.10.1.270,2019-11-21 16:33:40,,,17.10.1.270
b5475e82-4604-4596-aa1f-10b121291d37,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Très bon application ,😍",5,0,17.10.1.270,2019-11-19 00:37:14,,,17.10.1.270
779daf6c-62b4-4a09-9bf5-ab3a55d18606,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Is very good app,5,0,17.10.1.270,2019-11-18 04:55:37,,,17.10.1.270
768f2d20-a099-4d8a-96e8-ce839e2e9b74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app ),5,0,17.10.1.270,2019-11-13 13:59:15,,,17.10.1.270
c76eebac-f4b1-4665-bd2b-d883d4dfe2c2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing,5,1,17.10.1.270,2019-11-12 20:25:25,,,17.10.1.270
e8273657-7695-41e9-ad60-48b6a3030e18,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"De todas las apps para aprender un idioma, es la mejor para mí.",5,0,17.10.1.270,2019-11-11 05:28:01,,,17.10.1.270
8e4da701-0689-49c9-9198-9f124ddb5080,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very useful application.,5,0,17.9.1.268,2019-11-11 03:02:15,,,17.9.1.268
15f5bea8-4010-41b2-a8fa-259816d2c7d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app,5,0,17.10.1.270,2019-11-08 17:27:20,,,17.10.1.270
a50e35f7-f2ca-48d1-9679-12db77574473,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good but need to improve more,4,1,17.10.1.270,2019-11-08 00:04:58,"Hi Pallabi, thanks for your feedback could we kindly request a few extra details in regards to what we can improve? Get in touch here team@busuu.com",2019-11-08 16:45:30,17.10.1.270
53eaa57e-d3ff-4247-b550-b8399a276991,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I really love and enjoy the way of learning with it👍🏻❤ ..hope I can pay for the premium 💔 cuz no way to pay in my country dont wait use the premium too ... recomended highly🔥 😘...maybe you let us get the premium options for watching some vedios I dont know if you can its more usefull for countries no way to pay !,5,11,17.10.1.270,2019-11-07 00:16:02,,,17.10.1.270
df687f91-4330-40b4-b613-c357064e0e06,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع وجميل إضافة غرف دردشة بين المستخدمين سوف يكون شيء جميل,5,0,17.10.1.270,2019-11-05 02:48:41,,,17.10.1.270
1f22adbb-8b10-4e5d-ab85-8b356524247a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its really good and more useful,5,0,,2019-11-04 22:46:58,,,
e5e0d6b9-2388-480b-9654-001d5c9b9b6f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perfect Very very good Five star ✨✨✨✨✨ Thank you Bussu,5,0,17.10.1.270,2019-11-02 17:35:29,,,17.10.1.270
4e1ffe3a-6e9f-49ba-a0ea-91ebec22f742,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Some words not clear,3,0,17.9.1.268,2019-10-27 01:54:27,"Hi Ahmed, we do apologise if some words were not clear, it would be great to know what words you are referring to, could please get in contact with our support team here team@busuu.com? Many thanks!",2019-10-28 21:53:59,17.9.1.268
61ec204f-27a1-4faf-961d-96246f81ae77,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent!,5,0,,2019-10-25 23:20:28,,,
34141239-8319-41bc-8b71-7aaad115ef4d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's very informing,5,0,17.8.0.266,2019-10-23 15:15:30,,,17.8.0.266
a3ba18f7-61e1-4b65-8fa2-72e2e1f30973,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gud app,4,0,17.9.1.268,2019-10-22 04:32:56,,,17.9.1.268
2a57c28a-1fde-4dcd-b847-f51d5373bd40,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wonderful app👌👌,5,0,17.9.1.268,2019-10-19 14:39:49,,,17.9.1.268
d8ce089f-f191-4069-90cd-05d5d1f016fe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app. Thanks for creating this app.,5,0,17.0.0.165,2019-10-10 08:55:09,,,17.0.0.165
85cb48f2-16e8-4b2c-b0f1-d533bbb11fec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good, it's very funny",5,0,17.8.0.266,2019-10-06 17:36:34,,,17.8.0.266
61efd082-1a76-4244-8318-cac491f0b1b2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice,5,0,17.8.0.266,2019-10-05 19:03:15,,,17.8.0.266
648165eb-1cfa-4a53-b130-c6a046405123,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is good app for learn english,5,0,17.8.0.266,2019-10-05 16:28:40,,,17.8.0.266
79a6f5be-ac79-4f90-9065-bb3f5112c65a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,17.8.0.266,2019-10-03 08:42:33,,,17.8.0.266
1030c804-b047-41b2-a878-c8abc90077a1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice App.,4,0,17.8.0.266,2019-10-02 03:49:30,Hi there! Glad to hear you're enjoying Busuu. Best of luck with your studies :),2019-10-02 17:01:35,17.8.0.266
2e301771-f36a-4b52-bd9e-9f56d7411763,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awesome! A nice app with very good contents and a helpful community sharing its knowledge and wisdom. If you put a bit of passion, you can reach a high level of English combining this app with some other resources. Very recommendable if you want to save money and time.",5,19,17.8.0.266,2019-09-27 18:06:11,,,17.8.0.266
4eacc88e-d52f-4faf-b1d7-201dd3481b70,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its a great app,5,0,17.6.0.264,2019-09-17 19:49:13,,,17.6.0.264
259606c3-9ced-434f-9107-2cb2f6fc6598,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very nice app, i've learned so much because of it keep going guys",5,4,17.6.0.264,2019-09-17 04:13:24,,,17.6.0.264
33d29537-ce93-4264-8db8-07e24e1362e9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perfectly🤩,5,0,17.6.0.264,2019-09-15 19:30:50,,,17.6.0.264
a1cceca4-a4d1-4c91-aef8-dc13742fa438,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This so good app,5,0,17.6.0.264,2019-09-15 15:15:37,,,17.6.0.264
d295f504-00c2-44c4-a2e8-e14fd6ff52fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good app,5,0,17.6.0.264,2019-09-15 12:58:32,,,17.6.0.264
f4b7790c-5acc-4beb-8f93-fe4013d26f9e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thanks busuu,5,0,17.6.0.264,2019-09-14 22:09:16,,,17.6.0.264
07e732ff-6f09-415a-93e8-11a0d37a3d0c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,4,0,17.4.0.227,2019-09-11 10:59:11,,,17.4.0.227
c4b317ac-0292-4a25-a5a5-0d56e7324d13,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,4,0,17.2.0.197,2019-09-10 20:47:35,,,17.2.0.197
69d6574c-21ce-4d86-ab2d-688cc68e7c8e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good application,5,0,17.4.0.227,2019-09-09 16:17:08,,,17.4.0.227
f427f4a8-6bc0-420b-b9c3-bac77e7aada3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome it,5,0,17.4.0.227,2019-09-09 01:19:36,,,17.4.0.227
9f4a0d30-c13e-41bd-8feb-c900e21194a0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is the best english learning app thank you so much for all the work u did for us,5,0,,2019-08-31 06:19:10,,,
c892710d-9b5f-436e-9e8a-751ecb1b7b18,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is the perfect way for learn english completely,5,3,17.4.0.227,2019-08-30 07:29:28,,,17.4.0.227
52bc2ed2-1d38-4f5d-a164-bc9dcb3a77de,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app,4,0,17.4.0.227,2019-08-28 21:11:50,,,17.4.0.227
7f464956-3b49-43c9-b1d7-8ba81e89c975,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,💪💪💪,5,0,17.4.0.227,2019-08-28 00:51:46,,,17.4.0.227
da627eef-3131-4ccd-ac69-141dd3fdf14b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just is sooooooo grate,5,0,17.4.0.227,2019-08-27 03:04:22,,,17.4.0.227
22a410d7-d7c2-4372-a697-c134b5d3f658,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy learning,4,0,17.4.0.227,2019-08-26 20:39:44,,,17.4.0.227
699bd3d9-d37a-4221-af58-74e5a6f8c6d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing App♡♡,5,0,17.4.0.227,2019-08-23 14:23:35,,,17.4.0.227
5dec1ef7-7d86-469f-87ad-7bfde9336707,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's somewhat good,3,0,17.4.0.227,2019-08-20 06:26:46,,,17.4.0.227
a1d1cc63-a4e4-4137-b864-fc5001c8b343,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This busuu app is absolutely brilliant.,5,1,17.4.0.227,2019-08-16 11:33:34,,,17.4.0.227
2b7f3c2f-d04b-4874-949c-5f8b736336bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😍😍😍,4,0,17.3.0.217,2019-08-15 15:02:36,,,17.3.0.217
f190a7d0-8f1a-4ce5-9686-9f761918d6c1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,17.2.0.197,2019-08-12 09:03:57,,,17.2.0.197
